wide_row_id,document_id,route,canonical_doc_type,page_id,source_page,source_section,source_table,source_row_label,source_occurrence,column_group,subject_type,subject_alias_id,subject_entity_id,subject_name,subject_standardized_name,subject_manager_name,asset_class,strategy,geography,vintage_year,horizon,as_of_date_raw,as_of_date,period_start,period_end,currency,unit_scale,unit_scale_multiplier,actual_allocation,target_allocation,market_value,observation_ids,observation_count,unparsed_values,scale_note,collision_note
17dca77053b6d87abb79,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Short-term securities,1,,asset_class,2accf265b102f02d81fd,,Short-term securities,,,,,,,,"December 31, 2021",2021-12-31,,,,absolute,1,7.4,,,78b08990227d407f6b6e,1,,,
b00d9ff3142279191005,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Total portfolio,1,,portfolio,de05847c637da6bc2396,,Total portfolio,,,,,,,,"December 31, 2012",2012-12-31,,,,absolute,1,100,,,6ef6f3d7be0e91d48b59,1,,,
cabcbc0cd3cfb7fc062c,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Total portfolio,1,,portfolio,de05847c637da6bc2396,,Total portfolio,,,,,,,,"December 31, 2013",2013-12-31,,,,absolute,1,100,,,fb9287d88290d1ea0489,1,,,
30a95daf4368e89d9c67,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Total portfolio,1,,portfolio,de05847c637da6bc2396,,Total portfolio,,,,,,,,"December 31, 2014",2014-12-31,,,,absolute,1,100,,,a68085adcb3d84d41cb1,1,,,
eed67d6f0b4cef5ec005,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Total portfolio,1,,portfolio,de05847c637da6bc2396,,Total portfolio,,,,,,,,"December 31, 2015",2015-12-31,,,,absolute,1,100,,,6cd33d8b8ba092128cb3,1,,,
e6711d39cc8c22b48496,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Total portfolio,1,,portfolio,de05847c637da6bc2396,,Total portfolio,,,,,,,,"December 31, 2016",2016-12-31,,,,absolute,1,100,,,06f337a594e3f2f704b5,1,,,
da4ef0f6b87956d505b9,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Total portfolio,1,,portfolio,de05847c637da6bc2396,,Total portfolio,,,,,,,,"December 31, 2017",2017-12-31,,,,absolute,1,100,,,73f9ba406504394041d3,1,,,
dc25894e11a6bbe47a11,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Total portfolio,1,,portfolio,de05847c637da6bc2396,,Total portfolio,,,,,,,,"December 31, 2018",2018-12-31,,,,absolute,1,100,,,def190cd6de1afeb1be2,1,,,
b4c9fa2856c901168265,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Total portfolio,1,,portfolio,de05847c637da6bc2396,,Total portfolio,,,,,,,,"December 31, 2019",2019-12-31,,,,absolute,1,100,,,2ef6a9202b5824dbabcb,1,,,
b7cf2521d8301eea47ee,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Total portfolio,1,,portfolio,de05847c637da6bc2396,,Total portfolio,,,,,,,,"December 31, 2020",2020-12-31,,,,absolute,1,100,,,05aa5f1897fcb606ae78,1,,,
c5afbf6726c30eca305e,SRC192,03-institutional-report,Institutional_Report,6ce83d66f45e6eeddc5b,2,Defined Benefit Investments (Continued),UNTITLED_TABLE_1,Total portfolio,1,,portfolio,de05847c637da6bc2396,,Total portfolio,,,,,,,,"December 31, 2021",2021-12-31,,,,absolute,1,100,,,8658512ebf0459f9aa36,1,,,
dbca39c3c87b486b62e4,SRC192,03-institutional-report,Institutional_Report,32ae3f1220330612eaec,4,Defined Benefit Investments (Continued),Comparative Investment Results,3-month Treasury Bill + 5%,2,,benchmark,abdf6a1dcb2237468a9a,,Fund Benchmark,,,3-month Treasury Bill + 5%,,,,,"December 31, 2021",2021-12-31,,,,absolute,1,,16,,b5c5ff499bac12108e26,1,,,
71fc14eccfec737140cb,SRC192,03-institutional-report,Institutional_Report,32ae3f1220330612eaec,4,Defined Benefit Investments (Continued),Comparative Investment Results,Bloomberg Global Aggregate Bond Index Hedged,2,,benchmark,abdf6a1dcb2237468a9a,,Fund Benchmark,,,Bloomberg Global Aggregate Bond Index Hedged,,,,,"December 31, 2021",2021-12-31,,,,absolute,1,,3,,e4f3795d9be02f511c13,1,,,
616ceb110170c15c2fa6,SRC192,03-institutional-report,Institutional_Report,32ae3f1220330612eaec,4,Defined Benefit Investments (Continued),Comparative Investment Results,Bloomberg U.S. Aggregate Bond Index,1,,benchmark,abdf6a1dcb2237468a9a,,Fund Benchmark,,,Bloomberg U.S. Aggregate Bond Index,,,,,"December 31, 2021",2021-12-31,,,,absolute,1,,60,,aa19f3b08fcee90fd22e,1,,,
bbf58876bdfbf3c332f9,SRC192,03-institutional-report,Institutional_Report,32ae3f1220330612eaec,4,Defined Benefit Investments (Continued),Comparative Investment Results,Bloomberg U.S. Aggregate Bond Index,2,,benchmark,abdf6a1dcb2237468a9a,,Fund Benchmark,,,Bloomberg U.S. Aggregate Bond Index,,,,,"December 31, 2021",2021-12-31,,,,absolute,1,,12,,b063e159e76d2973613d,1,,,
8914fcf30a79d1abc039,SRC192,03-institutional-report,Institutional_Report,32ae3f1220330612eaec,4,Defined Benefit Investments (Continued),Comparative Investment Results,Bloomberg World Government Inflation-Linked Bond Index Hedged,1,,benchmark,abdf6a1dcb2237468a9a,,Fund Benchmark,,,Bloomberg World Government Inflation-Linked Bond Index Hedged,,,,,"December 31, 2021",2021-12-31,,,,absolute,1,,25,,9b90d99003456e0dd7a8,1,,,
7d66ce06acedaf0a203c,SRC192,03-institutional-report,Institutional_Report,32ae3f1220330612eaec,4,Defined Benefit Investments (Continued),Comparative Investment Results,Bloomberg World Government Inflation-Linked Bond Index Hedged,2,,benchmark,abdf6a1dcb2237468a9a,,Fund Benchmark,,,Bloomberg World Government Inflation-Linked Bond Index Hedged,,,,,"December 31, 2021",2021-12-31,,,,absolute,1,,5,,02ce4764f71c8312a5b5,1,,,
71427a2c26ee64a6b31b,SRC192,03-institutional-report,Institutional_Report,32ae3f1220330612eaec,4,Defined Benefit Investments (Continued),Comparative Investment Results,Bloombergs Global Aggregate Bond Index Hedged,1,,benchmark,abdf6a1dcb2237468a9a,,Fund Benchmark,,,Bloombergs Global Aggregate Bond Index Hedged,,,,,"December 31, 2021",2021-12-31,,,,absolute,1,,15,,729d04970e7a52ea8b7c,1,,,
ab3b8eca969fff79b9e0,SRC192,03-institutional-report,Institutional_Report,32ae3f1220330612eaec,4,Defined Benefit Investments (Continued),Comparative Investment Results,CPI-W+5%,2,,benchmark,abdf6a1dcb2237468a9a,,Fund Benchmark,,,CPI-W+5%,,,,,"December 31, 2021",2021-12-31,,,,absolute,1,,15,,9d9f67af08dde31f4751,1,,,
322e5c32d37229fa472f,SRC192,03-institutional-report,Institutional_Report,32ae3f1220330612eaec,4,Defined Benefit Investments (Continued),Comparative Investment Results,FTSE Global All Cap Index,2,,benchmark,abdf6a1dcb2237468a9a,,Fund Benchmark,,,FTSE Global All Cap Index,,,,,"December 31, 2021",2021-12-31,,,,absolute,1,,37,,626f34e1ffde0fb5c593,1,,,
16606aeef3d428150812,SRC192,03-institutional-report,Institutional_Report,32ae3f1220330612eaec,4,Defined Benefit Investments (Continued),Comparative Investment Results,Russell 3000 Index + 2.5%,2,,benchmark,abdf6a1dcb2237468a9a,,Fund Benchmark,,,Russell 3000 Index + 2.5%,,,,,"December 31, 2021",2021-12-31,,,,absolute,1,,12,,0d987ace2b65ad620a5e,1,,,
5b907554c6325bf39d3d,SRC356,03-institutional-report,Institutional_Report,981d2b003e2d39f6a9db,4,Asset Allocation,Asset Allocation,Cash,1,,asset_class,c7c23a14591c1ccff9ce,,Cash,,,Stable Value,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,1.8,,,98810b6ca30e36709735,1,,,
6b16cabd16fc49a00e50,SRC356,03-institutional-report,Institutional_Report,981d2b003e2d39f6a9db,4,Asset Allocation,Asset Allocation,Credit-Related Fixed Income,1,,asset_class,7f08cd93070e9eb756d5,,Credit-Related Fixed Income,,,Stable Value,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,0.1,,,205a12a6177b19ceb625,1,,,
3b2947c8bf877ba504e9,SRC356,03-institutional-report,Institutional_Report,981d2b003e2d39f6a9db,4,Asset Allocation,Asset Allocation,Developed Public Equity,1,,asset_class,8b354bfc966798c12992,,Developed Public Equity,,,Global Equity,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,22.9,,,f4bc71268e76e81b23e5,1,,,
4738ce035f57c59a1983,SRC356,03-institutional-report,Institutional_Report,981d2b003e2d39f6a9db,4,Asset Allocation,Asset Allocation,Directional Hedge Funds,1,,asset_class,7366294b37dbe563e2ea,,Directional Hedge Funds,,,Global Equity,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,6.4,,,07a2f8102a00a21704a8,1,,,
8846acb11c93e5aa68f6,SRC356,03-institutional-report,Institutional_Report,981d2b003e2d39f6a9db,4,Asset Allocation,Asset Allocation,Emerging Markets Public Equity,1,,asset_class,8ba8971ad077ee83d91c,,Emerging Markets Public Equity,,,Global Equity,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,4.7,,,ded847f3d1f7a71ae131,1,,,
7f4ba6cba3ded0f6aa7f,SRC356,03-institutional-report,Institutional_Report,981d2b003e2d39f6a9db,4,Asset Allocation,Asset Allocation,Inflation Linked Bonds,1,,asset_class,faba056f57c542525c81,,Inflation Linked Bonds,,,Real Return,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,0,,,406adc167c22d93aa0fc,1,,,
bf97565af44f84bc0609,SRC356,03-institutional-report,Institutional_Report,981d2b003e2d39f6a9db,4,Asset Allocation,Asset Allocation,Infrastructure,1,,asset_class,c580017bf292442286aa,,Infrastructure,,,Real Return,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,4.5,,,bc84f215a71416d2cd72,1,,,
bae9196c3b91195f0ee5,SRC356,03-institutional-report,Institutional_Report,981d2b003e2d39f6a9db,4,Asset Allocation,Asset Allocation,Innovation & Disruption,1,,asset_class,2cc035fb59c1abde2dae,,Innovation & Disruption,,,,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,0.2,,,4dd68a1ac7f5ebb5f7f6,1,,,
01b741821415e06d1fde,SRC356,03-institutional-report,Institutional_Report,981d2b003e2d39f6a9db,4,Asset Allocation,Asset Allocation,Investment Grade Fixed Income,1,,asset_class,4c721eabf02a90ffb004,,Investment Grade Fixed Income,,,Stable Value,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,0,,,092cc62a5649c11f9e0b,1,,,
eeb4466ec928cc60c811,SRC356,03-institutional-report,Institutional_Report,981d2b003e2d39f6a9db,4,Asset Allocation,Asset Allocation,Long Treasuries,1,,asset_class,252ff1ac2aecf7d9be0e,,Long Treasuries,,,Stable Value,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,4.8,,,32adc976d17a37dc91d6,1,,,
d151d8398bbf6ec6d8fc,SRC356,03-institutional-report,Institutional_Report,981d2b003e2d39f6a9db,4,Asset Allocation,Asset Allocation,Natural Resources,1,,asset_class,7e39ff3688309785253b,,Natural Resources,,,Real Return,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,2.7,,,7aa5562e7a74301f5c2b,1,,,
6311daaac70ed0cd466a,SRC356,03-institutional-report,Institutional_Report,981d2b003e2d39f6a9db,4,Asset Allocation,Asset Allocation,Private Equity,1,,asset_class,8d126bcb846a2d608b7e,,Private Equity,,,Global Equity,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,27.3,,,079e6d003bc476795468,1,,,
024fc03e85024ae7cf86,SRC356,03-institutional-report,Institutional_Report,981d2b003e2d39f6a9db,4,Asset Allocation,Asset Allocation,Real Estate,1,,asset_class,c05790ef306ca15c0eba,,Real Estate,,,Real Return,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,8.6,,,6e50f0c06b45f92a0516,1,,,
e2c299b3a1b27d5ed838,SRC356,03-institutional-report,Institutional_Report,981d2b003e2d39f6a9db,4,Asset Allocation,Asset Allocation,Stable Value Hedge Funds,1,,asset_class,ab53bdfe8c7ad5cfa149,,Stable Value Hedge Funds,,,Stable Value,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,10.9,,,65021fb95950ccd39abb,1,,,
ee4fcd6436a14249a603,SRC356,03-institutional-report,Institutional_Report,981d2b003e2d39f6a9db,4,Asset Allocation,Asset Allocation,Strategic Partnerships,1,,asset_class,8d76163b05505c839867,,Strategic Partnerships,,,,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,5.1,,,9ceb0473e2b96078c57b,1,,,
5bcef45689c254d3c386,SRC356,03-institutional-report,Institutional_Report,981d2b003e2d39f6a9db,4,Asset Allocation,Asset Allocation,Total All Asset Classes,1,,portfolio,62c4866693a37d60f5b8,,Total All Asset Classes,,,,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,100,,,1105cc19c7f26ac2eff9,1,,,
9c8b8a15eba8e7df7240,SRC356,03-institutional-report,Institutional_Report,981d2b003e2d39f6a9db,4,Asset Allocation,Asset Allocation,Total Fixed Income,1,,asset_class,166fab98986044693623,,Total Fixed Income,,,Stable Value,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,4.9,,,4aad8e97470c4ae56d39,1,,,
7a6e376239e01503c74d,SRC356,03-institutional-report,Institutional_Report,981d2b003e2d39f6a9db,4,Asset Allocation,Asset Allocation,Total Global Equity,1,,asset_class,3ed579d0a1773f1c67f6,,Total Global Equity,,,Global Equity,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,61.3,,,e437970011084061cfda,1,,,
74646c44372dfd55acb1,SRC356,03-institutional-report,Institutional_Report,981d2b003e2d39f6a9db,4,Asset Allocation,Asset Allocation,Total Public Equity,1,,asset_class,4eec703ff6899b79fdf3,,Total Public Equity,,,Global Equity,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,27.6,,,df7613dbf53130e5203f,1,,,
d6c5f85b96362cda8e34,SRC356,03-institutional-report,Institutional_Report,981d2b003e2d39f6a9db,4,Asset Allocation,Asset Allocation,Total Real Return,1,,asset_class,a8b33bc57000d594635f,,Total Real Return,,,Real Return,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,15.8,,,8ed411bea88f36af4d8e,1,,,
6773c5ea3f64429a7657,SRC356,03-institutional-report,Institutional_Report,981d2b003e2d39f6a9db,4,Asset Allocation,Asset Allocation,Total Stable Value,1,,asset_class,0d51b87cee278fc78ac8,,Total Stable Value,,,Stable Value,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,17.6,,,f0dc19cecf343509ba15,1,,,
bdb8086ec5d185e2c6d0,SRC375,03-institutional-report,Institutional_Report,bdc95cf071c8956478aa,1,Serving the University,Investor Composition,University Other Long-Term Assets,1,,investor,d92fb6a712cf8e55d513,LP_0029,University Other Long-Term Assets,University Other Long-Term Assets,,,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,13,,,e8d5534fae1e4a9a2dbc,1,,,
70abe62424c9d912c0af,SRC375,03-institutional-report,Institutional_Report,bdc95cf071c8956478aa,1,Serving the University,Investor Composition,University Strategic Investment Fund,1,,investor,a845f5adf1d9330e140a,LP_0030,University Strategic Investment Fund,University Strategic Investment Fund,,,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,14,,,49223bbc808bcb275201,1,,,
993124d72cfff8fe91b5,SRC375,03-institutional-report,Institutional_Report,bdc95cf071c8956478aa,1,Serving the University,Investor Composition,University of Virginia Endowment,1,,investor,7163a923c621b88ee8fa,LP_0028,University of Virginia Endowment,University of Virginia Endowment,,,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,51,,,3c189e8fbd85ae806e3a,1,,,
c3c3dd97ed96c46ba790,SRC375,03-institutional-report,Institutional_Report,bdc95cf071c8956478aa,1,Serving the University,Investor Composition,University-Associated Organizations,1,,investor,47fd34848b1beb6f92de,LP_0031,University-Associated Organizations,University-Associated Organizations,,,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,23,,,682a4c28a442e1a19e62,1,,,
3eadf3682f79f2f0a65c,SRC375,03-institutional-report,Institutional_Report,bdc95cf071c8956478aa,1,Serving the University,Investor Composition,University-Associated Organizations,2,,investor,47fd34848b1beb6f92de,LP_0031,University-Associated Organizations,University-Associated Organizations,,,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,100,,,38eddca2c59c28f4be12,1,,,
5f135540332d35fc5da0,SRC375,03-institutional-report,Institutional_Report,bdc95cf071c8956478aa,1,Serving the University,Serving the University,University Other Long-Term Assets,1,,investor,d92fb6a712cf8e55d513,LP_0029,University Other Long-Term Assets,University Other Long-Term Assets,,,,,,,"June 30, 2025",2025-06-30,,,USD,billions,1000000000,,,2,2625dd944c8b0a6678ba,1,,,
aa4014e55889da24a653,SRC375,03-institutional-report,Institutional_Report,bdc95cf071c8956478aa,1,Serving the University,Serving the University,University Strategic Investment Fund,1,,investor,a845f5adf1d9330e140a,LP_0030,University Strategic Investment Fund,University Strategic Investment Fund,,,,,,,"June 30, 2025",2025-06-30,,,USD,billions,1000000000,,,2.1,af6e364e03be7a27c157,1,,,
a1c35bccd16e61cf4998,SRC375,03-institutional-report,Institutional_Report,bdc95cf071c8956478aa,1,Serving the University,Serving the University,University of Virginia Endowment,1,,investor,7163a923c621b88ee8fa,LP_0028,University of Virginia Endowment,University of Virginia Endowment,,,,,,,"June 30, 2025",2025-06-30,,,USD,billions,1000000000,,,7.9,3fa7605a2c75164f8b30,1,,,
2bda8e990ad71052094c,SRC375,03-institutional-report,Institutional_Report,bdc95cf071c8956478aa,1,Serving the University,Serving the University,University-Associated Organizations,1,,investor,47fd34848b1beb6f92de,LP_0031,University-Associated Organizations,University-Associated Organizations,,,,,,,"June 30, 2025",2025-06-30,,,USD,billions,1000000000,,,3.5,a375df6b7d405fe72df1,1,,,
61f72f110ebdb53f2029,SRC375,03-institutional-report,Institutional_Report,0b9a45f99bf53db1a567,2,Asset Allocation,Long Term Pool Historical Asset Allocation,Absolute Return,1,,asset_class,23c57394f80ea8a0e779,,Absolute Return,,,,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,9,,,e0eddc7216c5b8f2a160,1,,,
447861035ab0cb627f87,SRC375,03-institutional-report,Institutional_Report,0b9a45f99bf53db1a567,2,Asset Allocation,Long Term Pool Historical Asset Allocation,Credit,1,,asset_class,b9782be0dcbabde94f27,,Credit,,,,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,4,,,eb92f337c65309ceb8f1,1,,,
7e1b64b1c3ef3c267dd1,SRC375,03-institutional-report,Institutional_Report,0b9a45f99bf53db1a567,2,Asset Allocation,Long Term Pool Historical Asset Allocation,Equity,1,,benchmark,4333a23764869d1e4c7b,,Policy Portfolio,,,Equity,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,,75,,da1eadbe204dfd7433b3,1,,,
0538c251c866081d798c,SRC375,03-institutional-report,Institutional_Report,0b9a45f99bf53db1a567,2,Asset Allocation,Long Term Pool Historical Asset Allocation,Fixed Income,1,,benchmark,4333a23764869d1e4c7b,,Policy Portfolio,,,Fixed Income,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,,25,,4c705c45fc8ab2323684,1,,,
c584ed63d577daf79a5c,SRC375,03-institutional-report,Institutional_Report,0b9a45f99bf53db1a567,2,Asset Allocation,Long Term Pool Historical Asset Allocation,Fixed Income & Cash,1,,asset_class,6c67504009418cf1f053,,Fixed Income & Cash,,,,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,6,,,4ba622d750499f81520a,1,,,
c720287af3e754b353e5,SRC375,03-institutional-report,Institutional_Report,0b9a45f99bf53db1a567,2,Asset Allocation,Long Term Pool Historical Asset Allocation,Long/Short Equity,1,,asset_class,68c9b4ff147586c86cac,,Long/Short Equity,,,,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,9,,,5f0877eddb32321b67ee,1,,,
8c7e6d87539e361e2e9b,SRC375,03-institutional-report,Institutional_Report,0b9a45f99bf53db1a567,2,Asset Allocation,Long Term Pool Historical Asset Allocation,Private Equity,1,,asset_class,8d126bcb846a2d608b7e,,Private Equity,,,,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,28,,,b6a1a62cadf3abd2ee1b,1,,,
51dc8902623e0fa77c89,SRC375,03-institutional-report,Institutional_Report,0b9a45f99bf53db1a567,2,Asset Allocation,Long Term Pool Historical Asset Allocation,Public Equity,1,,asset_class,936a2280924b454dd569,,Public Equity,,,,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,28,,,6736b1a3e209eadf7733,1,,,
8eff59190e737c6f3e77,SRC375,03-institutional-report,Institutional_Report,0b9a45f99bf53db1a567,2,Asset Allocation,Long Term Pool Historical Asset Allocation,Real Assets,1,,asset_class,694e1c9c41c37809e2f2,,Real Assets,,,,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,16,,,77e329d7825674bd8962,1,,,
dc82a056374f719b41ce,SRC375,03-institutional-report,Institutional_Report,0b9a45f99bf53db1a567,2,Long Term Pool Performance,Long Term Pool Strategy Allocation and Investment Returns,Absolute Return,1,,asset_class,23c57394f80ea8a0e779,,Absolute Return,,,,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,8.6,,,ac11b8bb67d7d9966476,1,,,
3887af60ac6c87a5ace7,SRC375,03-institutional-report,Institutional_Report,0b9a45f99bf53db1a567,2,Long Term Pool Performance,Long Term Pool Strategy Allocation and Investment Returns,Bloomberg U.S. Treasury Bond,1,,benchmark,8281c7e45f668e438117,,Policy Benchmark,,,Bloomberg U.S. Treasury Bond,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,,25,,3169c87597e7a360a701,1,,,
e368cd07d9b8694258bb,SRC375,03-institutional-report,Institutional_Report,0b9a45f99bf53db1a567,2,Long Term Pool Performance,Long Term Pool Strategy Allocation and Investment Returns,Cash,1,,asset_class,c7c23a14591c1ccff9ce,,Cash,,,,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,1.4,,,e9b882fb3a0152373b22,1,,,
db9d24fa3a18644629cf,SRC375,03-institutional-report,Institutional_Report,0b9a45f99bf53db1a567,2,Long Term Pool Performance,Long Term Pool Strategy Allocation and Investment Returns,Credit,1,,asset_class,b9782be0dcbabde94f27,,Credit,,,,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,4.6,,,f75ee1ca9d7749ef100f,1,,,
e23137448782f706c719,SRC375,03-institutional-report,Institutional_Report,0b9a45f99bf53db1a567,2,Long Term Pool Performance,Long Term Pool Strategy Allocation and Investment Returns,Fixed Income,1,,asset_class,d84ac8bea74be45c616e,,Fixed Income,,,,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,4.5,,,82e1ae6b0617da8c8e2e,1,,,
bc26e0a6afc534467fee,SRC375,03-institutional-report,Institutional_Report,0b9a45f99bf53db1a567,2,Long Term Pool Performance,Long Term Pool Strategy Allocation and Investment Returns,Long Term Pool,1,,portfolio,50371edc352344a41b03,,Long Term Pool,,,,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,100,,,f067bf2ef3dcc770f835,1,,,
16e8cee94a4e866cc627,SRC375,03-institutional-report,Institutional_Report,0b9a45f99bf53db1a567,2,Long Term Pool Performance,Long Term Pool Strategy Allocation and Investment Returns,Long/Short Equity,1,,asset_class,68c9b4ff147586c86cac,,Long/Short Equity,,,,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,9.1,,,fd46341ec20207b1d19a,1,,,
54ae922ed9b2dc3d19db,SRC375,03-institutional-report,Institutional_Report,0b9a45f99bf53db1a567,2,Long Term Pool Performance,Long Term Pool Strategy Allocation and Investment Returns,MSCI All Country World Equity,1,,benchmark,8281c7e45f668e438117,,Policy Benchmark,,,MSCI All Country World Equity,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,,75,,dbcddf8f54eb501694c2,1,,,
4e1b9d6d688bfd0e090f,SRC375,03-institutional-report,Institutional_Report,0b9a45f99bf53db1a567,2,Long Term Pool Performance,Long Term Pool Strategy Allocation and Investment Returns,Private Equity,1,,asset_class,8d126bcb846a2d608b7e,,Private Equity,,,,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,28.5,,,fb0381c8e376c71c10e9,1,,,
6818a9b41fff5c92fcfd,SRC375,03-institutional-report,Institutional_Report,0b9a45f99bf53db1a567,2,Long Term Pool Performance,Long Term Pool Strategy Allocation and Investment Returns,Public Equity,1,,asset_class,936a2280924b454dd569,,Public Equity,,,,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,27.7,,,36048105438a366a8f08,1,,,
c4dd3ae832a5ea3f0d89,SRC375,03-institutional-report,Institutional_Report,0b9a45f99bf53db1a567,2,Long Term Pool Performance,Long Term Pool Strategy Allocation and Investment Returns,Real Assets,1,,asset_class,694e1c9c41c37809e2f2,,Real Assets,,,,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,15.6,,,1de8ed402e94d524df75,1,,,
d4d8ef7ca309caefafe6,SRC389,03-institutional-report,Institutional_Report,8837b1c185d2909e936d,2,Letter from the President & CEO,Letter from the President & CEO,Educational Foundation,1,,foundation,75b34a96253b41446834,PLAN_0021,Educational Foundation,Educational Foundation,,,,,,,"June 30, 2025",2025-06-30,,,,absolute,1,79,,,6db46fdc79cd783080b5,1,,,
9fc8d49450ecbb27b96c,SRC389,03-institutional-report,Institutional_Report,2138142699447424457a,3,Allocation Summary,Allocation Summary,Fixed Income Composite,1,,asset_class,beca5b0cb326717e6698,,Fixed Income Composite,,,,,,,,"June 30, 2025",2025-06-30,,,USD,absolute,1,,,178939851,c6f542d090a1900c40b1,1,,,
0704c687a2e94751313f,SRC389,03-institutional-report,Institutional_Report,2138142699447424457a,3,Allocation Summary,Allocation Summary,Hedge Fund Composite,1,,asset_class,2f81dcb5b963368fd2e9,,Hedge Fund Composite,,,,,,,,"June 30, 2025",2025-06-30,,,USD,absolute,1,,,64937812,adc372ec5803402fb604,1,,,
dd2194f4bf634a24814a,SRC389,03-institutional-report,Institutional_Report,2138142699447424457a,3,Allocation Summary,Allocation Summary,International Equity Composite,1,,asset_class,5e3061f7429499befc17,,International Equity Composite,,,,,,,,"June 30, 2025",2025-06-30,,,USD,absolute,1,,,187384863,5d1a5a6f964ff53c6580,1,,,
dfd0ac603a27025eaa73,SRC389,03-institutional-report,Institutional_Report,2138142699447424457a,3,Allocation Summary,Allocation Summary,Large Cap Equity Composite,1,,asset_class,5e10baf98b3f5d6e4be4,,Large Cap Equity Composite,,,,,,,,"June 30, 2025",2025-06-30,,,USD,absolute,1,,,424211105,d21df01e1f4d336c65ae,1,,,
36412ecc4b2506d73c0b,SRC389,03-institutional-report,Institutional_Report,2138142699447424457a,3,Allocation Summary,Allocation Summary,Private Equity/Other,1,,asset_class,2311bb329369fafab680,,Private Equity/Other,,,,,,,,"June 30, 2025",2025-06-30,,,USD,absolute,1,,,14785505,4d851438f897a9f4175e,1,,,
