csv_path,origin_csv,python_file,agent_operation,instructions_file
data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,data/schemas/EXTRACTION-ROUTING.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
data/schemas/EXTRACTION-DOC-TYPE-MAP.csv,,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
data/schemas/EXTRACTION-METRIC-CATEGORIES.csv,,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
data/schemas/EXTRACTION-RECORD-FAMILIES.csv,,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
data/schemas/EXTRACTION-ROUTING.csv,data-gathering/source_ledger.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
data/schemas/METRIC-STANDARD-MEASURES.csv,,,metric vocabulary review,
data/schemas/RETURN-METHOD-BY-DOCUMENT.csv,,,return-method evidence review,
data/schemas/schema-discovery/financials/financials.field-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/financials/financials.file-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/financials/financials.sample.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/institutional-fee-valuation/fee_report/fee_report.field-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/institutional-fee-valuation/fee_report/fee_report.file-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/institutional-fee-valuation/fee_report/fee_report.sample.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/institutional-fee-valuation/institutional_report/institutional_report.field-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/institutional-fee-valuation/institutional_report/institutional_report.file-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/institutional-fee-valuation/institutional_report/institutional_report.sample.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/institutional-fee-valuation/valuation/valuation.field-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/institutional-fee-valuation/valuation/valuation.file-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/institutional-fee-valuation/valuation/valuation.sample.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/nav-statement/nav_statement.field-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/nav-statement/nav_statement.file-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/nav-statement/nav_statement.sample.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/pcap-ppm-stewardship/PCAP/PCAP.field-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/pcap-ppm-stewardship/PCAP/PCAP.file-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/pcap-ppm-stewardship/PCAP/PCAP.sample.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/pcap-ppm-stewardship/PPM/PPM.field-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/pcap-ppm-stewardship/PPM/PPM.file-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/pcap-ppm-stewardship/PPM/PPM.sample.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/pcap-ppm-stewardship/Stewardship_Proxy_Report/Stewardship_Proxy_Report.field-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/pcap-ppm-stewardship/Stewardship_Proxy_Report/Stewardship_Proxy_Report.file-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/pcap-ppm-stewardship/Stewardship_Proxy_Report/Stewardship_Proxy_Report.sample.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/performance/performance.field-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/performance/performance.file-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/performance/performance.sample.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/quarterly-report/quarterly_report.field-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/quarterly-report/quarterly_report.file-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/quarterly-report/quarterly_report.sample.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/schedule-inv/schedule_inv.field-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/schedule-inv/schedule_inv.file-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/schedule-inv/schedule_inv.sample.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/small-categories/cash_flow_notice/cash_flow_notice.field-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/small-categories/cash_flow_notice/cash_flow_notice.file-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/small-categories/cash_flow_notice/cash_flow_notice.sample.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/small-categories/ddq/ddq.field-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/small-categories/ddq/ddq.file-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/small-categories/ddq/ddq.sample.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/small-categories/foundations_annual/foundations_annual.field-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/small-categories/foundations_annual/foundations_annual.file-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/small-categories/foundations_annual/foundations_annual.sample.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/small-categories/lpa/lpa.field-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/small-categories/lpa/lpa.file-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/small-categories/lpa/lpa.sample.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/small-categories/side_letter/side_letter.field-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/small-categories/side_letter/side_letter.file-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/small-categories/side_letter/side_letter.sample.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/small-categories/subscription/subscription.field-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/small-categories/subscription/subscription.file-ledger.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/schemas/schema-discovery/small-categories/subscription/subscription.sample.csv,data/documents/txt/MANIFEST.csv,,document-family schema survey,
data/synthetic/MANIFEST.csv,data/synthetic/clean/fund_master.csv,src/pipeline/build_mock_universe.py,,
data/synthetic/analytics/fund_metrics.csv,data/synthetic/clean/fund_periods.csv,src/analytics/run_round04_analytics.py,,
data/synthetic/analytics/pme_results.csv,data/synthetic/clean/fund_periods.csv,src/analytics/run_round04_analytics.py,,
data/synthetic/analytics/portfolio_allocations.csv,data/synthetic/clean/fund_periods.csv,src/analytics/run_round04_analytics.py,,
data/synthetic/clean/benchmark_returns.csv,data/csv/synthetic_parameters.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/clean/defect_injections.csv,data/csv/synthetic_parameters.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/clean/fund_cashflows.csv,data/csv/synthetic_parameters.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/clean/fund_holdings.csv,data/csv/synthetic_parameters.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/clean/fund_master.csv,data/csv/synthetic_parameters.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/clean/fund_observations.csv,data/csv/synthetic_parameters.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/clean/fund_periods.csv,data/csv/synthetic_parameters.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/clean/fund_term_clauses.csv,data/csv/synthetic_parameters.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/clean/fund_terms.csv,data/csv/synthetic_parameters.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/clean/manager_master.csv,data/csv/synthetic_parameters.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/clean/manager_observations.csv,data/csv/synthetic_parameters.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/clean/portfolio_allocations.csv,data/csv/synthetic_parameters.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/clean/quality_results.csv,data/csv/synthetic_parameters.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/clean/synthetic_parameters.csv,data/csv/synthetic_parameters.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/defects/benchmark_returns.csv,data/synthetic/clean/benchmark_returns.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/defects/defect_injections.csv,data/synthetic/clean/defect_injections.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/defects/detection_scorecard.csv,data/synthetic/defects/quality_results.csv,src/pipeline/build_mock_universe.py,,
data/synthetic/defects/fund_cashflows.csv,data/synthetic/clean/fund_cashflows.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/defects/fund_holdings.csv,data/synthetic/clean/fund_holdings.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/defects/fund_master.csv,data/synthetic/clean/fund_master.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/defects/fund_observations.csv,data/synthetic/clean/fund_observations.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/defects/fund_periods.csv,data/synthetic/clean/fund_periods.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/defects/fund_term_clauses.csv,data/synthetic/clean/fund_term_clauses.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/defects/fund_terms.csv,data/synthetic/clean/fund_terms.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/defects/manager_master.csv,data/synthetic/clean/manager_master.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/defects/manager_observations.csv,data/synthetic/clean/manager_observations.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/defects/portfolio_allocations.csv,data/synthetic/clean/portfolio_allocations.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/defects/quality_results.csv,data/synthetic/clean/quality_results.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/defects/synthetic_parameters.csv,data/synthetic/clean/synthetic_parameters.csv,src/generate/generate_synthetic_funds.py,,
data/synthetic/fixture-parameters.csv,,,,
docs/CSV-LINEAGE.csv,,src/repository/build_csv_lineage.py,,
docs/FINAL-RELEASE-AUDIT.csv,docs/PROJECT-MANIFEST.csv,src/repository/release_audit.py,,
docs/PROJECT-MANIFEST.csv,,src/repository/build_project_manifest.py,,
instructions/01-pdf-extraction-csv/BATCH-WORKLIST-TEMPLATE.csv,,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/COVERAGE-RESOLUTION-TEMPLATE.csv,,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/COVERAGE-TEMPLATE.csv,,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/CSV-TEMPLATE.csv,,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/FIELD-SELECTION.csv,,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/RESOLUTION-TEMPLATE.csv,,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/01-financials.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/02-performance.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/03-institutional-report.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/04-quarterly-report.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/05-fund-legal-docs.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/06-statements-and-economics.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/07-institutional-mission.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/active/01-financials.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/active/02-performance.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/active/03-institutional-report.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/active/04-quarterly-report.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/active/05-fund-legal-docs.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/active/06-statements-and-economics.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/active/07-institutional-mission.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/deferred/01-financials.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/deferred/02-performance.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/deferred/03-institutional-report.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/deferred/04-quarterly-report.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/deferred/05-fund-legal-docs.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/deferred/06-statements-and-economics.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/deferred/07-institutional-mission.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/reference/01-financials.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/reference/02-performance.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/reference/03-institutional-report.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/reference/04-quarterly-report.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/reference/05-fund-legal-docs.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/reference/06-statements-and-economics.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
instructions/01-pdf-extraction-csv/worklists/reference/07-institutional-mission.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/build_csv_pipeline.py,,
ledgers/analysis/derived_manager_ledger.csv,data/csv/fund_master.csv,,manager derivation review,
ledgers/analysis/document_field_inventory.csv,data-gathering/source_ledger.csv,,document schema survey,
ledgers/analysis/document_type_field_schema.csv,data-gathering/source_ledger.csv,,document schema survey,
ledgers/analysis/field_label_census.csv,data/documents/txt/MANIFEST.csv,src/catalog/census_field_labels.py,,
ledgers/analysis/manager_locus_sweep.csv,data/csv/document_fund_map.csv,src/catalog/sweep_manager_loci.py,,
ledgers/analysis/model-ledger.csv,ledgers/working/pdf-extraction-csv/01-financials/RUN-CLAIM.csv,src/catalog/simple_pdf_extraction/csv_workflow.py,,
ledgers/analysis/report_subtype_schema.csv,data-gathering/source_ledger.csv,,document schema survey,
ledgers/analysis/round1_family_survey_fields.csv,data/documents/txt/MANIFEST.csv,,round-1 family field survey,
ledgers/analysis/split_number_audit.csv,data/documents/txt/MANIFEST.csv,src/catalog/repair_split_numbers.py,,
ledgers/analysis/synthetic_parameter_candidates.csv,data/extracted/tables/fact_observation.csv,src/pipeline/build_calibration_candidates.py,,
ledgers/doc-type/a-batch1.csv,data-gathering/source_ledger.csv,,"blind document typing, agent A",
ledgers/doc-type/a-batch2.csv,data-gathering/source_ledger.csv,,"blind document typing, agent A",
ledgers/doc-type/a-batch3.csv,data-gathering/source_ledger.csv,,"blind document typing, agent A",
ledgers/doc-type/a-batch4.csv,data-gathering/source_ledger.csv,,"blind document typing, agent A",
ledgers/doc-type/b-batch1.csv,data-gathering/source_ledger.csv,,"blind document typing, agent B",
ledgers/doc-type/b-batch2.csv,data-gathering/source_ledger.csv,,"blind document typing, agent B",
ledgers/doc-type/b-batch3.csv,data-gathering/source_ledger.csv,,"blind document typing, agent B",
ledgers/doc-type/b-batch4.csv,data-gathering/source_ledger.csv,,"blind document typing, agent B",
ledgers/doc-type/doc-type-audit.csv,ledgers/doc-type/a-batch1.csv,,document-type adjudication,
ledgers/pipeline/transformation-receipts.csv,,src/pipeline/transformation_lineage.py,,
ledgers/promotion-gate/adjudication_template.csv,,,,
ledgers/promotion-gate/audit_adjudication_template.csv,,,,
ledgers/promotion-gate/audit_template.csv,,,,
ledgers/promotion-gate/round02/01-financials/worksheet.csv,ledgers/working/pdf-extraction-csv/01-financials/*/records-final.csv,src/load/promote_extracted_to_fund_level.py,,
ledgers/promotion-gate/round02/02-performance/worksheet.csv,ledgers/working/pdf-extraction-csv/02-performance/*/records-final.csv,src/load/promote_extracted_to_fund_level.py,,
ledgers/promotion-gate/round02/03-institutional-report/worksheet.csv,ledgers/working/pdf-extraction-csv/03-institutional-report/*/records-final.csv,src/load/promote_extracted_to_fund_level.py,,
ledgers/promotion-gate/round02/04-quarterly-report/worksheet.csv,ledgers/working/pdf-extraction-csv/04-quarterly-report/*/records-final.csv,src/load/promote_extracted_to_fund_level.py,,
ledgers/promotion-gate/round02/05-fund-legal-docs/worksheet.csv,ledgers/working/pdf-extraction-csv/05-fund-legal-docs/*/records-final.csv,src/load/promote_extracted_to_fund_level.py,,
ledgers/promotion-gate/round02/06-statements-and-economics/worksheet.csv,ledgers/working/pdf-extraction-csv/06-statements-and-economics/*/records-final.csv,src/load/promote_extracted_to_fund_level.py,,
ledgers/promotion-gate/round02/07-institutional-mission/worksheet.csv,ledgers/working/pdf-extraction-csv/07-institutional-mission/*/records-final.csv,src/load/promote_extracted_to_fund_level.py,,
ledgers/promotion-gate/round02/progress.csv,ledgers/promotion-gate/round02/01-financials/worksheet.csv,src/load/promote_extracted_to_fund_level.py,,
ledgers/working/pdf-extraction-csv/01-financials/RUN-CLAIM.csv,data/schemas/EXTRACTION-DISPATCH-SCOPE.csv,src/catalog/simple_pdf_extraction/csv_workflow.py,,
ledgers/working/pdf-extraction-csv/01-financials/SRC034/coverage-a.csv,instructions/01-pdf-extraction-csv/worklists/active/01-financials.csv,src/catalog/simple_pdf_extraction/csv_workflow.py,"blind extraction, agent A",instructions/01-pdf-extraction-csv/dispatch-prompts/01-financials/01-EXTRACTOR-A.md
ledgers/working/pdf-extraction-csv/01-financials/SRC034/coverage-b.csv,instructions/01-pdf-extraction-csv/worklists/active/01-financials.csv,src/catalog/simple_pdf_extraction/csv_workflow.py,"blind extraction, agent B",instructions/01-pdf-extraction-csv/dispatch-prompts/01-financials/02-EXTRACTOR-B.md
ledgers/working/pdf-extraction-csv/01-financials/SRC034/coverage-diff.csv,ledgers/working/pdf-extraction-csv/01-financials/SRC034/coverage-a.csv,src/catalog/simple_pdf_extraction/csv_workflow.py,,
ledgers/working/pdf-extraction-csv/01-financials/SRC034/coverage-final.csv,ledgers/working/pdf-extraction-csv/01-financials/SRC034/coverage-resolution.csv,src/catalog/simple_pdf_extraction/csv_workflow.py,,
ledgers/working/pdf-extraction-csv/01-financials/SRC034/coverage-resolution.csv,ledgers/working/pdf-extraction-csv/01-financials/SRC034/coverage-diff.csv,src/catalog/simple_pdf_extraction/csv_workflow.py,coverage adjudication,instructions/01-pdf-extraction-csv/dispatch-prompts/01-financials/03-ADJUDICATOR-J1.md|instructions/01-pdf-extraction-csv/dispatch-prompts/01-financials/04-ADJUDICATOR-J2.md
ledgers/working/pdf-extraction-csv/01-financials/SRC034/pair-index.csv,ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-a.csv,src/catalog/simple_pdf_extraction/csv_workflow.py,,
ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-a.csv,instructions/01-pdf-extraction-csv/worklists/active/01-financials.csv,src/catalog/simple_pdf_extraction/csv_workflow.py,"blind extraction, agent A",instructions/01-pdf-extraction-csv/dispatch-prompts/01-financials/01-EXTRACTOR-A.md
ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-b.csv,instructions/01-pdf-extraction-csv/worklists/active/01-financials.csv,src/catalog/simple_pdf_extraction/csv_workflow.py,"blind extraction, agent B",instructions/01-pdf-extraction-csv/dispatch-prompts/01-financials/02-EXTRACTOR-B.md
ledgers/working/pdf-extraction-csv/01-financials/SRC034/records-final.csv,ledgers/working/pdf-extraction-csv/01-financials/SRC034/resolution.csv,src/catalog/simple_pdf_extraction/csv_workflow.py,,
ledgers/working/pdf-extraction-csv/01-financials/SRC034/resolution.csv,ledgers/working/pdf-extraction-csv/01-financials/SRC034/pair-index.csv,src/catalog/simple_pdf_extraction/csv_workflow.py,adjudication,instructions/01-pdf-extraction-csv/dispatch-prompts/01-financials/03-ADJUDICATOR-J1.md|instructions/01-pdf-extraction-csv/dispatch-prompts/01-financials/04-ADJUDICATOR-J2.md
ledgers/working/pdf-extraction-csv/01-financials/SRC102/coverage-a.csv,instructions/01-pdf-extraction-csv/worklists/active/01-financials.csv,src/catalog/simple_pdf_extraction/csv_workflow.py,"blind extraction, agent A",instructions/01-pdf-extraction-csv/dispatch-prompts/01-financials/01-EXTRACTOR-A.md
ledgers/working/pdf-extraction-csv/01-financials/SRC102/coverage-b.csv,instructions/01-pdf-extraction-csv/worklists/active/01-financials.csv,src/catalog/simple_pdf_extraction/csv_workflow.py,"blind extraction, agent B",instructions/01-pdf-extraction-csv/dispatch-prompts/01-financials/02-EXTRACTOR-B.md
ledgers/working/pdf-extraction-csv/01-financials/SRC102/coverage-diff.csv,ledgers/working/pdf-extraction-csv/01-financials/SRC102/coverage-a.csv,src/catalog/simple_pdf_extraction/csv_workflow.py,,
ledgers/working/pdf-extraction-csv/01-financials/SRC102/coverage-final.csv,ledgers/working/pdf-extraction-csv/01-financials/SRC102/coverage-resolution.csv,src/catalog/simple_pdf_extraction/csv_workflow.py,,
ledgers/working/pdf-extraction-csv/01-financials/SRC102/coverage-resolution.csv,ledgers/working/pdf-extraction-csv/01-financials/SRC102/coverage-diff.csv,src/catalog/simple_pdf_extraction/csv_workflow.py,coverage adjudication,instructions/01-pdf-extraction-csv/dispatch-prompts/01-financials/03-ADJUDICATOR-J1.md|instructions/01-pdf-extraction-csv/dispatch-prompts/01-financials/04-ADJUDICATOR-J2.md
ledgers/working/pdf-extraction-csv/01-financials/SRC102/pair-index.csv,ledgers/working/pdf-extraction-csv/01-financials/SRC102/records-a.csv,src/catalog/simple_pdf_extraction/csv_workflow.py,,
ledgers/working/pdf-extraction-csv/01-financials/SRC102/records-a.csv,instructions/01-pdf-extraction-csv/worklists/active/01-financials.csv,src/catalog/simple_pdf_extraction/csv_workflow.py,"blind extraction, agent A",instructions/01-pdf-extraction-csv/dispatch-prompts/01-financials/01-EXTRACTOR-A.md
ledgers/working/pdf-extraction-csv/01-financials/SRC102/records-b.csv,instructions/01-pdf-extraction-csv/worklists/active/01-financials.csv,src/catalog/simple_pdf_extraction/csv_workflow.py,"blind extraction, agent B",instructions/01-pdf-extraction-csv/dispatch-prompts/01-financials/02-EXTRACTOR-B.md
ledgers/working/pdf-extraction-csv/01-financials/SRC102/records-final.csv,ledgers/working/pdf-extraction-csv/01-financials/SRC102/resolution.csv,src/catalog/simple_pdf_extraction/csv_workflow.py,,
ledgers/working/pdf-extraction-csv/01-financials/SRC102/resolution.csv,ledgers/working/pdf-extraction-csv/01-financials/SRC102/pair-index.csv,src/catalog/simple_pdf_extraction/csv_workflow.py,adjudication,instructions/01-pdf-extraction-csv/dispatch-prompts/01-financials/03-ADJUDICATOR-J1.md|instructions/01-pdf-extraction-csv/dispatch-prompts/01-financials/04-ADJUDICATOR-J2.md
ledgers/working/pdf-extraction-csv/01-financials/SRC147/coverage-a.csv,instructions/01-pdf-extraction-csv/worklists/active/01-financials.csv,src/catalog/simple_pdf_extraction/csv_workflow.py,"blind extraction, agent A",instructions/01-pdf-extraction-csv/dispatch-prompts/01-financials/01-EXTRACTOR-A.md
ledgers/working/pdf-extraction-csv/01-financials/SRC147/coverage-b.csv,instructions/01-pdf-extraction-csv/worklists/active/01-financials.csv,src/catalog/simple_pdf_extraction/csv_workflow.py,"blind extraction, agent B",instructions/01-pdf-extraction-csv/dispatch-prompts/01-financials/02-EXTRACTOR-B.md
